  Model loaded → /app/models/tradesage_10y.pkl
  Features : 107
  Saved AUC: 0.6699
  Ensemble : ['lgbm', 'catboost']
2026-05-08 04:42:20,007 [WARNING] src.core.screener_scraper: Failed to fetch HTML for INTLCONV via all methods.
2026-05-08 04:42:23,590 [WARNING] src.core.screener_scraper: Failed to fetch HTML for INVENTURE via all methods.
2026-05-08 04:42:28,199 [WARNING] src.core.screener_scraper: Failed to fetch HTML for IOB via all methods.
2026-05-08 04:42:31,848 [WARNING] src.core.screener_scraper: Failed to fetch HTML for IOC via all methods.
2026-05-08 04:42:35,495 [WARNING] src.core.screener_scraper: Failed to fetch HTML for IOLCP via all methods.
2026-05-08 04:42:40,168 [WARNING] src.core.screener_scraper: Failed to fetch HTML for IONEXCHANG via all methods.
2026-05-08 04:42:43,817 [WARNING] src.core.screener_scraper: Failed to fetch HTML for IPCALAB via all methods.
2026-05-08 04:42:47,463 [WARNING] src.core.screener_scraper: Failed to fetch HTML for IPL via all methods.
2026-05-08 04:42:52,198 [WARNING] src.core.screener_scraper: Failed to fetch HTML for IRB via all methods.
2026-05-08 04:42:55,911 [WARNING] src.core.screener_scraper: Failed to fetch HTML for IRCON via all methods.
2026-05-08 04:42:59,558 [WARNING] src.core.screener_scraper: Failed to fetch HTML for IRCTC via all methods.
2026-05-08 04:42:59,619 [INFO] tradesage.scanner: [1100/2525] scanning... (signals: 136, errors: 176)
2026-05-08 04:43:04,233 [WARNING] src.core.screener_scraper: Failed to fetch HTML for IREDA via all methods.
2026-05-08 04:43:07,878 [WARNING] src.core.screener_scraper: Failed to fetch HTML for IRFC via all methods.
2026-05-08 04:43:11,526 [WARNING] src.core.screener_scraper: Failed to fetch HTML for IRIS via all methods.
2026-05-08 04:43:16,200 [WARNING] src.core.screener_scraper: Failed to fetch HTML for IRISDOREME via all methods.
2026-05-08 04:43:19,847 [WARNING] src.core.screener_scraper: Failed to fetch HTML for IRMENERGY via all methods.
2026-05-08 04:43:23,559 [WARNING] src.core.screener_scraper: Failed to fetch HTML for ISFT via all methods.
2026-05-08 04:43:28,166 [WARNING] src.core.screener_scraper: Failed to fetch HTML for ISGEC via all methods.
2026-05-08 04:43:31,752 [WARNING] src.core.screener_scraper: Failed to fetch HTML for ISHANCH via all methods.
2026-05-08 04:43:36,297 [WARNING] src.core.screener_scraper: Failed to fetch HTML for IT via all methods.
2026-05-08 04:43:39,814 [WARNING] src.core.screener_scraper: Failed to fetch HTML for ITADD via all methods.
2026-05-08 04:43:43,463 [WARNING] src.core.screener_scraper: Failed to fetch HTML for ITBEES via all methods.
2026-05-08 04:43:48,070 [WARNING] src.core.screener_scraper: Failed to fetch HTML for ITBETA via all methods.
2026-05-08 04:43:51,655 [WARNING] src.core.screener_scraper: Failed to fetch HTML for ITC via all methods.
2026-05-08 04:43:56,327 [WARNING] src.core.screener_scraper: Failed to fetch HTML for ITCHOTELS via all methods.
2026-05-08 04:43:59,977 [WARNING] src.core.screener_scraper: Failed to fetch HTML for ITDC via all methods.
2026-05-08 04:44:03,623 [WARNING] src.core.screener_scraper: Failed to fetch HTML for ITETF via all methods.
2026-05-08 04:44:08,231 [WARNING] src.core.screener_scraper: Failed to fetch HTML for ITI via all methods.
2026-05-08 04:44:11,814 [WARNING] src.core.screener_scraper: Failed to fetch HTML for ITIETF via all methods.
2026-05-08 04:44:15,591 [WARNING] src.core.screener_scraper: Failed to fetch HTML for IVC via all methods.
2026-05-08 04:44:20,198 [WARNING] src.core.screener_scraper: Failed to fetch HTML for IVP via all methods.
2026-05-08 04:44:23,785 [WARNING] src.core.screener_scraper: Failed to fetch HTML for IVZINGOLD via all methods.
2026-05-08 04:44:27,389 [WARNING] src.core.screener_scraper: Failed to fetch HTML for IVZINNIFTY via all methods.
2026-05-08 04:44:31,976 [WARNING] src.core.screener_scraper: Failed to fetch HTML for IXIGO via all methods.
2026-05-08 04:44:35,559 [WARNING] src.core.screener_scraper: Failed to fetch HTML for J&KBANK via all methods.
2026-05-08 04:44:40,295 [WARNING] src.core.screener_scraper: Failed to fetch HTML for JAGRAN via all methods.
2026-05-08 04:44:43,879 [WARNING] src.core.screener_scraper: Failed to fetch HTML for JAGSNPHARM via all methods.
2026-05-08 04:44:47,398 [WARNING] src.core.screener_scraper: Failed to fetch HTML for JAIBALAJI via all methods.
2026-05-08 04:44:52,007 [WARNING] src.core.screener_scraper: Failed to fetch HTML for JAICORPLTD via all methods.
2026-05-08 04:44:55,847 [WARNING] src.core.screener_scraper: Failed to fetch HTML for JAIPURKURT via all methods.
2026-05-08 04:44:59,494 [WARNING] src.core.screener_scraper: Failed to fetch HTML for JAMNAAUTO via all methods.
2026-05-08 04:45:04,296 [WARNING] src.core.screener_scraper: Failed to fetch HTML for JASH via all methods.
2026-05-08 04:45:08,071 [WARNING] src.core.screener_scraper: Failed to fetch HTML for JAYAGROGN via all methods.
2026-05-08 04:45:12,296 [WARNING] src.core.screener_scraper: Failed to fetch HTML for JAYBARMARU via all methods.
2026-05-08 04:45:19,746 [WARNING] src.core.screener_scraper: Failed to fetch HTML for JAYNECOIND via all methods.
2026-05-08 04:45:22,406 [WARNING] src.core.screener_scraper: Failed to fetch HTML for JAYSREETEA via all methods.
2026-05-08 04:45:26,054 [WARNING] src.core.screener_scraper: Failed to fetch HTML for JBCHEPHARM via all methods.
2026-05-08 04:45:29,767 [WARNING] src.core.screener_scraper: Failed to fetch HTML for JBMA via all methods.
2026-05-08 04:45:34,505 [WARNING] src.core.screener_scraper: Failed to fetch HTML for JETFREIGHT via all methods.
2026-05-08 04:45:38,663 [WARNING] src.core.screener_scraper: Failed to fetch HTML for JGCHEM via all methods.
2026-05-08 04:45:38,681 [WARNING] src.angel.angel_data_fetcher: Symbol JHS not found in NSE Equities index.
2026-05-08 04:45:42,246 [WARNING] src.core.screener_scraper: Failed to fetch HTML for JINDALPHOT via all methods.
2026-05-08 04:45:46,410 [WARNING] src.core.screener_scraper: Failed to fetch HTML for JINDALPOLY via all methods.
2026-05-08 04:45:50,183 [WARNING] src.core.screener_scraper: Failed to fetch HTML for JINDALSAW via all methods.
2026-05-08 04:45:54,408 [WARNING] src.core.screener_scraper: Failed to fetch HTML for JINDALSTEL via all methods.
2026-05-08 04:45:58,121 [WARNING] src.core.screener_scraper: Failed to fetch HTML for JINDRILL via all methods.
2026-05-08 04:46:01,723 [WARNING] src.core.screener_scraper: Failed to fetch HTML for JINDWORLD via all methods.
2026-05-08 04:46:06,310 [WARNING] src.core.screener_scraper: Failed to fetch HTML for JIOFIN via all methods.
2026-05-08 04:46:10,088 [WARNING] src.core.screener_scraper: Failed to fetch HTML for JISLDVREQS via all methods.
2026-05-08 04:46:13,693 [WARNING] src.core.screener_scraper: Failed to fetch HTML for JISLJALEQS via all methods.
2026-05-08 04:46:18,281 [WARNING] src.core.screener_scraper: Failed to fetch HTML for JKCEMENT via all methods.
2026-05-08 04:46:21,927 [WARNING] src.core.screener_scraper: Failed to fetch HTML for JKIL via all methods.
2026-05-08 04:46:21,941 [WARNING] src.angel.angel_data_fetcher: Symbol JKIPL not found in NSE Equities index.
2026-05-08 04:46:26,598 [WARNING] src.core.screener_scraper: Failed to fetch HTML for JKLAKSHMI via all methods.
2026-05-08 04:46:29,865 [WARNING] src.core.screener_scraper: Failed to fetch HTML for JKPAPER via all methods.
2026-05-08 04:46:34,534 [WARNING] src.core.screener_scraper: Failed to fetch HTML for JKTYRE via all methods.
2026-05-08 04:46:38,248 [WARNING] src.core.screener_scraper: Failed to fetch HTML for JLHL via all methods.
2026-05-08 04:46:42,409 [WARNING] src.core.screener_scraper: Failed to fetch HTML for JMA via all methods.
2026-05-08 04:46:46,055 [WARNING] src.core.screener_scraper: Failed to fetch HTML for JMFINANCIL via all methods.
2026-05-08 04:46:49,722 [WARNING] src.core.screener_scraper: Failed to fetch HTML for JNKINDIA via all methods.
2026-05-08 04:46:54,310 [WARNING] src.core.screener_scraper: Failed to fetch HTML for JOCIL via all methods.
2026-05-08 04:46:58,470 [WARNING] src.core.screener_scraper: Failed to fetch HTML for JPOLYINVST via all methods.
2026-05-08 04:47:02,056 [WARNING] src.core.screener_scraper: Failed to fetch HTML for JPPOWER via all methods.
2026-05-08 04:47:05,726 [WARNING] src.core.screener_scraper: Failed to fetch HTML for JSFB via all methods.
2026-05-08 04:47:10,378 [WARNING] src.core.screener_scraper: Failed to fetch HTML for JSL via all methods.
2026-05-08 04:47:13,959 [WARNING] src.core.screener_scraper: Failed to fetch HTML for JSLL via all methods.
2026-05-08 04:47:18,311 [WARNING] src.core.screener_scraper: Failed to fetch HTML for JSWENERGY via all methods.
2026-05-08 04:47:22,087 [WARNING] src.core.screener_scraper: Failed to fetch HTML for JSWHL via all methods.
2026-05-08 04:47:25,738 [WARNING] src.core.screener_scraper: Failed to fetch HTML for JSWINFRA via all methods.
2026-05-08 04:47:30,407 [WARNING] src.core.screener_scraper: Failed to fetch HTML for JSWSTEEL via all methods.
2026-05-08 04:47:34,120 [WARNING] src.core.screener_scraper: Failed to fetch HTML for JTEKTINDIA via all methods.
2026-05-08 04:48:09,016 [WARNING] src.angel.angel_data_fetcher: Symbol KAKATCEM not found in NSE Equities index.
2026-05-08 04:48:28,567 [WARNING] src.angel.angel_data_fetcher: Symbol KAMOPAINTS not found in NSE Equities index.
2026-05-08 04:48:43,468 [INFO] tradesage.scanner: [1200/2525] scanning... (signals: 153, errors: 185)
2026-05-08 04:49:04,227 [WARNING] src.angel.angel_data_fetcher: Symbol KECL not found in NSE Equities index.
2026-05-08 04:49:15,281 [WARNING] src.angel.angel_data_fetcher: Symbol KHAICHEM not found in NSE Equities index.
2026-05-08 04:49:15,281 [WARNING] src.angel.angel_data_fetcher: Symbol KHAITANLTD not found in NSE Equities index.
2026-05-08 04:49:54,620 [WARNING] src.angel.angel_data_fetcher: Symbol KREBSBIO not found in NSE Equities index.
2026-05-08 04:49:56,487 [WARNING] src.core.screener_scraper: Failed to fetch HTML for KRISHANA via all methods.
2026-05-08 04:50:00,167 [WARNING] src.core.screener_scraper: Failed to fetch HTML for KRISHIVAL via all methods.
2026-05-08 04:50:03,943 [WARNING] src.core.screener_scraper: Failed to fetch HTML for KRISHNADEF via all methods.
[E 260508 04:50:04 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Symbol token not found in scrip master cache for the given exchange. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:80:5a:82:8f:34', 'Accept': 'application/json', 'X-PrivateKey': '0MKSm9d2 ', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'KRITI-EQ', 'symboltoken': '6417'}, Response: {'message': 'Symbol token not found in scrip master cache for the given exchange', 'errorcode': 'AB4046', 'status': False, 'data': None}
2026-05-08 04:50:07,719 [WARNING] src.core.screener_scraper: Failed to fetch HTML for KRITI via all methods.
2026-05-08 04:50:11,455 [WARNING] src.core.screener_scraper: Failed to fetch HTML for KRITIKA via all methods.
2026-05-08 04:50:11,471 [WARNING] src.angel.angel_data_fetcher: Symbol KRITINUT not found in NSE Equities index.
2026-05-08 04:50:16,171 [WARNING] src.core.screener_scraper: Failed to fetch HTML for KRN via all methods.
2026-05-08 04:50:19,944 [WARNING] src.core.screener_scraper: Failed to fetch HTML for KRONOX via all methods.
2026-05-08 04:50:23,591 [WARNING] src.core.screener_scraper: Failed to fetch HTML for KROSS via all methods.
2026-05-08 04:50:28,201 [WARNING] src.core.screener_scraper: Failed to fetch HTML for KRSNAA via all methods.
2026-05-08 04:50:31,913 [WARNING] src.core.screener_scraper: Failed to fetch HTML for KRYSTAL via all methods.
2026-05-08 04:50:37,602 [WARNING] src.core.screener_scraper: Failed to fetch HTML for KSB via all methods.
2026-05-08 04:50:40,102 [WARNING] src.core.screener_scraper: Failed to fetch HTML for KSCL via all methods.
2026-05-08 04:50:43,814 [WARNING] src.core.screener_scraper: Failed to fetch HTML for KSL via all methods.
2026-05-08 04:50:48,425 [WARNING] src.core.screener_scraper: Failed to fetch HTML for KSOLVES via all methods.
2026-05-08 04:50:52,007 [WARNING] src.core.screener_scraper: Failed to fetch HTML for KTKBANK via all methods.
2026-05-08 04:50:55,721 [WARNING] src.core.screener_scraper: Failed to fetch HTML for KUANTUM via all methods.
2026-05-08 04:50:59,520 [WARNING] src.core.screener_scraper: Failed to fetch HTML for LAGNAM via all methods.
2026-05-08 04:51:04,230 [WARNING] src.core.screener_scraper: Failed to fetch HTML for LAL via all methods.
2026-05-08 04:51:07,878 [WARNING] src.core.screener_scraper: Failed to fetch HTML for LALPATHLAB via all methods.
2026-05-08 04:51:12,486 [WARNING] src.core.screener_scraper: Failed to fetch HTML for LAMBODHARA via all methods.
2026-05-08 04:51:16,134 [WARNING] src.core.screener_scraper: Failed to fetch HTML for LANDMARK via all methods.
2026-05-08 04:51:19,719 [WARNING] src.core.screener_scraper: Failed to fetch HTML for LAOPALA via all methods.
2026-05-08 04:51:19,736 [WARNING] src.angel.angel_data_fetcher: Symbol LASA not found in NSE Equities index.
2026-05-08 04:51:24,393 [WARNING] src.core.screener_scraper: Failed to fetch HTML for LATENTVIEW via all methods.
2026-05-08 04:51:28,167 [WARNING] src.core.screener_scraper: Failed to fetch HTML for LATTEYS via all methods.
2026-05-08 04:51:31,814 [WARNING] src.core.screener_scraper: Failed to fetch HTML for LAURUSLABS via all methods.
2026-05-08 04:51:36,489 [WARNING] src.core.screener_scraper: Failed to fetch HTML for LAXMIDENTL via all methods.
2026-05-08 04:51:40,198 [WARNING] src.core.screener_scraper: Failed to fetch HTML for LEMERITE via all methods.
2026-05-08 04:51:44,295 [WARNING] src.core.screener_scraper: Failed to fetch HTML for LEMONTREE via all methods.
2026-05-08 04:51:48,136 [WARNING] src.core.screener_scraper: Failed to fetch HTML for LFIC via all methods.
2026-05-08 04:51:51,783 [WARNING] src.core.screener_scraper: Failed to fetch HTML for LGBBROSLTD via all methods.
2026-05-08 04:51:56,455 [WARNING] src.core.screener_scraper: Failed to fetch HTML for LGHL via all methods.
2026-05-08 04:52:00,104 [WARNING] src.core.screener_scraper: Failed to fetch HTML for LIBAS via all methods.
2026-05-08 04:52:03,750 [WARNING] src.core.screener_scraper: Failed to fetch HTML for LIBERTSHOE via all methods.
2026-05-08 04:52:08,424 [WARNING] src.core.screener_scraper: Failed to fetch HTML for LICHSGFIN via all methods.
2026-05-08 04:52:12,199 [WARNING] src.core.screener_scraper: Failed to fetch HTML for LICI via all methods.
2026-05-08 04:52:15,784 [WARNING] src.core.screener_scraper: Failed to fetch HTML for LICMFGOLD via all methods.
2026-05-08 04:52:20,199 [WARNING] src.core.screener_scraper: Failed to fetch HTML for LICNETFGSC via all methods.
2026-05-08 04:52:20,209 [INFO] tradesage.scanner: [1300/2525] scanning... (signals: 172, errors: 197)
2026-05-08 04:52:23,719 [WARNING] src.core.screener_scraper: Failed to fetch HTML for LICNETFN50 via all methods.
2026-05-08 04:52:28,326 [WARNING] src.core.screener_scraper: Failed to fetch HTML for LICNETFSEN via all methods.
2026-05-08 04:52:31,911 [WARNING] src.core.screener_scraper: Failed to fetch HTML for LICNFNHGP via all methods.
2026-05-08 04:52:36,520 [WARNING] src.core.screener_scraper: Failed to fetch HTML for LICNMID100 via all methods.
2026-05-08 04:52:36,550 [WARNING] src.angel.angel_data_fetcher: Symbol LIKHITHA not found in NSE Equities index.
2026-05-08 04:52:40,295 [WARNING] src.core.screener_scraper: Failed to fetch HTML for LINC via all methods.
2026-05-08 04:52:44,008 [WARNING] src.core.screener_scraper: Failed to fetch HTML for LINCOLN via all methods.
2026-05-08 04:52:47,547 [WARNING] src.core.screener_scraper: Failed to fetch HTML for LINDEINDIA via all methods.
2026-05-08 04:52:52,326 [WARNING] src.core.screener_scraper: Failed to fetch HTML for LIQUID via all methods.
2026-05-08 04:52:55,910 [WARNING] src.core.screener_scraper: Failed to fetch HTML for LIQUID1 via all methods.
2026-05-08 04:53:00,456 [WARNING] src.core.screener_scraper: Failed to fetch HTML for LIQUIDADD via all methods.
2026-05-08 04:53:04,039 [WARNING] src.core.screener_scraper: Failed to fetch HTML for LIQUIDBEES via all methods.
2026-05-08 04:53:07,751 [WARNING] src.core.screener_scraper: Failed to fetch HTML for LIQUIDBETF via all methods.
2026-05-08 04:53:12,359 [WARNING] src.core.screener_scraper: Failed to fetch HTML for LIQUIDCASE via all methods.
2026-05-08 04:53:16,007 [WARNING] src.core.screener_scraper: Failed to fetch HTML for LIQUIDETF via all methods.
2026-05-08 04:53:19,591 [WARNING] src.core.screener_scraper: Failed to fetch HTML for LIQUIDIETF via all methods.
2026-05-08 04:53:24,263 [WARNING] src.core.screener_scraper: Failed to fetch HTML for LIQUIDPLUS via all methods.
2026-05-08 04:53:27,912 [WARNING] src.core.screener_scraper: Failed to fetch HTML for LIQUIDSBI via all methods.
