symbol,entry_date,exit_date,entry_price,exit_price,pnl_pct,pnl_rupees,reason,hold_days,cumulative_pnl
ACCURACY,2025-04-15,2025-04-21,8.03,8.25,2.38,47.59,Time Stop (5d),6,19194.930000000008
ACEINTEG,2025-04-15,2025-04-21,25.56,25.92,1.05,20.97,Time Stop (5d),6,19215.90000000001
ACL,2025-04-15,2025-04-21,55.38,59.1,6.36,127.14,Time Stop (5d),6,19343.040000000008
ACUTAAS,2025-04-15,2025-04-21,1176.1,1133.05,-4.02,-80.41,Time Stop (5d),6,19262.63000000001
ADANIPOWER,2025-04-15,2025-04-21,108.44,113.81,4.59,91.84,Time Stop (5d),6,19354.47000000001
ADANIGREEN,2025-04-15,2025-04-21,936.65,956.25,1.73,34.65,Time Stop (5d),6,19389.12000000001
ADFFOODS,2025-04-15,2025-04-21,231.98,229.62,-1.38,-27.55,Time Stop (5d),6,19361.57000000001
ADROITINFO,2025-04-15,2025-04-21,11.87,13.04,9.5,189.94,Time Stop (5d),6,19551.51000000001
ABREL,2025-04-15,2025-04-21,1857.2,1916.4,2.83,56.55,Time Stop (5d),6,19608.06000000001
ADANIENSOL,2025-04-15,2025-04-21,887.4,937.5,5.29,105.71,Time Stop (5d),6,19713.770000000008
ABINFRA,2025-04-15,2025-04-21,8.3,8.02,-3.73,-74.67,Time Stop (5d),6,19639.10000000001
AARVI,2025-04-15,2025-04-21,101.09,106.41,4.9,98.05,Time Stop (5d),6,19737.15000000001
AARTIPHARM,2025-04-15,2025-04-21,713.45,712.85,-0.44,-8.88,Time Stop (5d),6,19728.270000000008
AARTIDRUGS,2025-04-15,2025-04-21,355.25,361.65,1.44,28.83,Time Stop (5d),6,19757.10000000001
AARTECH,2025-04-15,2025-04-21,57.08,63.3,10.54,210.74,Time Stop (5d),6,19967.84000000001
AAREYDRUGS,2025-04-15,2025-04-21,52.6,57.38,8.73,174.55,Time Stop (5d),6,20142.39000000001
AAATECH,2025-04-15,2025-04-21,75.29,77.26,2.26,45.13,Time Stop (5d),6,20187.52000000001
63MOONS,2025-04-15,2025-04-21,745.4,735.1,-1.74,-34.84,Time Stop (5d),6,20152.68000000001
5PAISA,2025-04-15,2025-04-21,381.76,397.39,3.73,74.68,Time Stop (5d),6,20227.36000000001
3PLAND,2025-04-15,2025-04-21,41.99,42.92,1.85,37.1,Time Stop (5d),6,20264.46000000001
3IINFOLTD,2025-04-15,2025-04-21,20.84,22.41,7.17,143.47,Time Stop (5d),6,20407.93000000001
360ONE,2025-04-15,2025-04-21,938.7,954.25,1.3,25.93,Time Stop (5d),6,20433.86000000001
21STCENMGM,2025-04-15,2025-04-21,73.06,77.53,5.76,115.17,Time Stop (5d),6,20549.03000000001
20MICRONS,2025-04-15,2025-04-21,204.64,218.62,6.47,129.43,Time Stop (5d),6,20678.46000000001
ADL,2025-04-17,2025-04-22,115.07,104.24,-9.77,-195.43,Time Stop (5d),5,20483.03000000001
AKSHOPTFBR,2025-04-21,2025-04-25,12.67,10.934657841892218,-14.06,-281.13,Stop Loss,4,20201.90000000001
20MICRONS,2025-04-22,2025-04-28,229.07,219.72,-4.44,-88.83,Time Stop (5d),6,20113.070000000007
AMDIND,2025-04-21,2025-04-28,48.74,46.99,-3.95,-79.01,Time Stop (5d),7,20034.06000000001
AMBICAAGAR,2025-04-21,2025-04-28,30.79,28.97,-6.27,-125.42,Time Stop (5d),7,19908.64000000001
ALLCARGO,2025-04-21,2025-04-28,30.49,29.82,-2.56,-51.15,Time Stop (5d),7,19857.49000000001
ALKALI,2025-04-21,2025-04-28,89.5,86.95,-3.21,-64.18,Time Stop (5d),7,19793.31000000001
AKG,2025-04-21,2025-04-28,12.81,12.92,0.5,9.97,Time Stop (5d),7,19803.28000000001
AKASH,2025-04-21,2025-04-28,26.98,27.49,1.53,30.61,Time Stop (5d),7,19833.89000000001
AJOONI,2025-04-21,2025-04-28,6.11,5.95,-2.98,-59.57,Time Stop (5d),7,19774.32000000001
AJMERA,2025-04-21,2025-04-28,177.84,162.81,-8.81,-176.23,Time Stop (5d),7,19598.09000000001
AIROLAM,2025-04-21,2025-04-28,96.13,91.36,-5.32,-106.44,Time Stop (5d),7,19491.650000000012
AGROPHOS,2025-04-21,2025-04-28,34.9,31.62,-9.76,-195.17,Time Stop (5d),7,19296.480000000014
AERONEU,2025-04-21,2025-04-28,84.95,85.34,0.1,1.98,Time Stop (5d),7,19298.460000000014
AEROFLEX,2025-04-21,2025-04-28,179.61,176.78,-1.94,-38.71,Time Stop (5d),7,19259.750000000015
AEGISLOG,2025-04-21,2025-04-28,798.0,780.25,-2.58,-51.69,Time Stop (5d),7,19208.060000000016
ADROITINFO,2025-04-21,2025-04-28,13.04,11.89,-9.18,-183.58,Time Stop (5d),7,19024.480000000014
ACEINTEG,2025-04-21,2025-04-28,25.92,24.9,-4.3,-85.9,Time Stop (5d),7,18938.580000000013
ACCURACY,2025-04-21,2025-04-28,8.25,8.11,-2.06,-41.14,Time Stop (5d),7,18897.440000000013
ABINFRA,2025-04-21,2025-04-28,8.02,8.31,3.26,65.12,Time Stop (5d),7,18962.560000000012
AAVAS,2025-04-21,2025-04-28,2166.3,1991.5,-8.43,-168.58,Time Stop (5d),7,18793.98000000001
AARTIPHARM,2025-04-21,2025-04-28,712.85,728.95,1.9,37.97,Time Stop (5d),7,18831.95000000001
AAATECH,2025-04-21,2025-04-28,77.26,76.87,-0.86,-17.3,Time Stop (5d),7,18814.650000000012
3PLAND,2025-04-21,2025-04-28,42.92,42.34,-1.71,-34.23,Time Stop (5d),7,18780.420000000013
3IINFOLTD,2025-04-21,2025-04-28,22.41,22.49,-0.0,-0.06,Time Stop (5d),7,18780.36000000001
21STCENMGM,2025-04-21,2025-04-28,77.53,76.2,-2.08,-41.51,Time Stop (5d),7,18738.850000000013
AAREYDRUGS,2025-04-25,2025-04-30,55.87,53.65,-4.33,-86.67,Time Stop (5d),5,18652.180000000015
360ONE,2025-04-30,2025-05-05,986.05,937.3,-5.3,-106.08,Time Stop (5d),5,18546.100000000013
ANTELOPUS,2025-04-28,2025-05-05,543.2,522.0,-4.26,-85.26,Time Stop (5d),7,18460.840000000015
ANMOL,2025-04-28,2025-05-05,15.84,16.28,2.42,48.36,Time Stop (5d),7,18509.200000000015
ANIKINDS,2025-04-28,2025-05-05,110.03,107.1,-3.02,-60.46,Time Stop (5d),7,18448.740000000016
ANANTRAJ,2025-04-28,2025-05-05,452.5,461.25,1.57,31.47,Time Stop (5d),7,18480.210000000017
AMNPLST,2025-04-28,2025-05-05,213.67,205.94,-3.98,-79.55,Time Stop (5d),7,18400.660000000018
AMDIND,2025-04-28,2025-05-05,46.99,46.66,-1.06,-21.25,Time Stop (5d),7,18379.410000000018
AMBICAAGAR,2025-04-28,2025-05-05,28.97,27.35,-5.95,-119.04,Time Stop (5d),7,18260.370000000017
AKSHAR,2025-04-28,2025-05-05,0.58,0.58,-0.36,-7.2,Time Stop (5d),7,18253.170000000016
AKG,2025-04-28,2025-05-05,12.92,12.97,0.03,0.54,Time Stop (5d),7,18253.710000000017
AKASH,2025-04-28,2025-05-05,27.49,27.78,0.69,13.9,Time Stop (5d),7,18267.61000000002
AJOONI,2025-04-28,2025-05-05,5.95,5.85,-2.04,-40.81,Time Stop (5d),7,18226.800000000017
3PLAND,2025-04-28,2025-05-05,42.34,45.52,7.15,143.01,Time Stop (5d),7,18369.810000000016
AIROLAM,2025-04-28,2025-05-05,91.36,86.16,-6.05,-121.04,Time Stop (5d),7,18248.770000000015
5PAISA,2025-04-28,2025-05-05,370.42,372.13,0.1,2.03,Time Stop (5d),7,18250.800000000014
63MOONS,2025-04-28,2025-05-05,679.25,678.3,-0.5,-10.0,Time Stop (5d),7,18240.800000000014
ABINFRA,2025-04-28,2025-05-05,8.31,10.17,22.02,440.45,Time Stop (5d),7,18681.250000000015
ACCURACY,2025-04-28,2025-05-05,8.11,7.9,-2.95,-58.99,Time Stop (5d),7,18622.260000000013
ACEINTEG,2025-04-28,2025-05-05,24.9,24.47,-2.09,-41.74,Time Stop (5d),7,18580.52000000001
AJMERA,2025-04-28,2025-05-05,162.81,165.05,1.02,20.32,Time Stop (5d),7,18600.84000000001
ADL,2025-04-28,2025-05-05,100.88,89.04,-12.1,-241.93,Time Stop (5d),7,18358.91000000001
ADROITINFO,2025-04-28,2025-05-05,11.89,11.02,-7.68,-153.54,Time Stop (5d),7,18205.37000000001
AGRITECH,2025-04-28,2025-05-05,158.56,154.66,-2.82,-56.39,Time Stop (5d),7,18148.98000000001
AGROPHOS,2025-04-28,2025-05-05,31.62,31.31,-1.34,-26.81,Time Stop (5d),7,18122.17000000001
ACUTAAS,2025-04-28,2025-05-05,1109.3,1202.1,8.01,160.11,Time Stop (5d),7,18282.28000000001
ADANIGREEN,2025-05-05,2025-05-09,965.7,859.2164204859552,-11.39,-227.73,Stop Loss,4,18054.55000000001
AKSHAR,2025-05-05,2025-05-12,0.58,0.58,-0.36,-7.2,Time Stop (5d),7,18047.35000000001
AKASH,2025-05-05,2025-05-12,27.78,27.06,-2.95,-59.04,Time Stop (5d),7,17988.31000000001
ADROITINFO,2025-05-05,2025-05-12,11.02,11.0,-0.54,-10.83,Time Stop (5d),7,17977.480000000007
AIRAN,2025-05-05,2025-05-12,26.23,26.33,0.02,0.42,Time Stop (5d),7,17977.900000000005
AIIL,2025-05-05,2025-05-12,370.98,373.32,0.27,5.42,Time Stop (5d),7,17983.320000000003
AHLADA,2025-05-05,2025-05-12,63.19,64.36,1.49,29.83,Time Stop (5d),7,18013.150000000005
AGROPHOS,2025-05-05,2025-05-12,31.31,32.14,2.29,45.82,Time Stop (5d),7,18058.970000000005
AGRITECH,2025-05-05,2025-05-12,154.66,153.09,-1.38,-27.5,Time Stop (5d),7,18031.470000000005
AEROENTER,2025-05-05,2025-05-12,80.93,82.32,1.36,27.15,Time Stop (5d),7,18058.620000000006
AKSHOPTFBR,2025-05-05,2025-05-12,9.49,9.3,-2.36,-47.24,Time Stop (5d),7,18011.380000000005
AIROLAM,2025-05-05,2025-05-12,86.16,88.4,2.24,44.8,Time Stop (5d),7,18056.180000000004
ADL,2025-05-05,2025-05-12,89.04,90.07,0.8,15.94,Time Stop (5d),7,18072.120000000003
63MOONS,2025-05-05,2025-05-12,678.3,673.95,-1.0,-20.03,Time Stop (5d),7,18052.090000000004
ACUTAAS,2025-05-05,2025-05-12,1202.1,1184.0,-1.87,-37.31,Time Stop (5d),7,18014.780000000002
ACI,2025-05-05,2025-05-12,617.7,589.2,-4.97,-99.48,Time Stop (5d),7,17915.300000000003
ACEINTEG,2025-05-05,2025-05-12,24.47,23.49,-4.36,-87.3,Time Stop (5d),7,17828.000000000004
ACCURACY,2025-05-05,2025-05-12,7.9,8.06,1.67,33.31,Time Stop (5d),7,17861.310000000005
ABINFRA,2025-05-05,2025-05-12,10.17,10.07,-1.34,-26.87,Time Stop (5d),7,17834.440000000006
AAVAS,2025-05-05,2025-05-12,1812.4,1874.9,3.09,61.77,Time Stop (5d),7,17896.210000000006
AARTECH,2025-05-05,2025-05-12,57.82,55.17,-4.94,-98.86,Time Stop (5d),7,17797.350000000006
AAREYDRUGS,2025-05-05,2025-05-12,53.23,53.41,-0.02,-0.44,Time Stop (5d),7,17796.910000000007
3PLAND,2025-05-05,2025-05-12,45.52,42.97,-5.96,-119.24,Time Stop (5d),7,17677.670000000006
20MICRONS,2025-05-05,2025-05-12,217.6,226.85,3.89,77.82,Time Stop (5d),7,17755.490000000005
ADANIPOWER,2025-05-05,2025-05-12,111.29,109.31,-2.14,-42.78,Time Stop (5d),7,17712.710000000006
AARTISURF,2025-05-12,2025-05-14,466.35,543.0534301381365,16.09,321.75,Take Profit,2,18034.460000000006
ADANIGREEN,2025-05-09,2025-05-14,879.45,967.25,9.62,192.47,Time Stop (5d),5,18226.930000000008
ABDL,2025-05-12,2025-05-15,352.1,405.18804871302893,14.72,294.35,Take Profit,3,18521.280000000006
63MOONS,2025-05-12,2025-05-16,673.95,800.9474660201188,18.48,369.68,Take Profit,4,18890.960000000006
ACCURACY,2025-05-12,2025-05-19,8.06,8.4,3.86,77.17,Time Stop (5d),7,18968.130000000005
ACEINTEG,2025-05-12,2025-05-19,23.49,26.46,12.28,245.67,Time Stop (5d),7,19213.800000000003
ABSLAMC,2025-05-12,2025-05-19,681.45,724.85,6.01,120.18,Time Stop (5d),7,19333.980000000003
ACE,2025-05-12,2025-05-19,1207.6,1278.0,5.47,109.39,Time Stop (5d),7,19443.370000000003
AKI,2025-05-14,2025-05-19,7.91,8.65,9.0,179.9,Time Stop (5d),5,19623.270000000004
ACL,2025-05-12,2025-05-19,55.82,58.37,4.21,84.17,Time Stop (5d),7,19707.440000000002
ACUTAAS,2025-05-12,2025-05-19,1184.0,1188.9,0.05,1.08,Time Stop (5d),7,19708.520000000004
ADANIENSOL,2025-05-12,2025-05-19,894.3,888.9,-0.96,-19.28,Time Stop (5d),7,19689.240000000005
AARTISURF,2025-05-14,2025-05-19,564.2,613.85,8.44,168.8,Time Stop (5d),5,19858.040000000005
ACI,2025-05-12,2025-05-19,589.2,613.45,3.76,75.12,Time Stop (5d),7,19933.160000000003
ABREL,2025-05-12,2025-05-19,1915.7,2173.3,13.09,261.74,Time Stop (5d),7,20194.900000000005
20MICRONS,2025-05-12,2025-05-19,226.85,240.6,5.7,114.03,Time Stop (5d),7,20308.930000000004
ABFRL,2025-05-12,2025-05-19,97.96,104.23,6.04,120.81,Time Stop (5d),7,20429.740000000005
AAVAS,2025-05-12,2025-05-19,1874.9,1789.6,-4.91,-98.19,Time Stop (5d),7,20331.550000000007
AARTIPHARM,2025-05-12,2025-05-19,799.45,855.25,6.62,132.4,Time Stop (5d),7,20463.950000000008
AARTECH,2025-05-12,2025-05-19,55.17,58.21,5.15,103.0,Time Stop (5d),7,20566.950000000008
AADHARHFC,2025-05-12,2025-05-19,441.65,448.55,1.2,24.05,Time Stop (5d),7,20591.000000000007
AAATECH,2025-05-12,2025-05-19,80.72,86.46,6.75,135.02,Time Stop (5d),7,20726.020000000008
3PLAND,2025-05-12,2025-05-19,42.97,43.98,1.99,39.81,Time Stop (5d),7,20765.83000000001
3IINFOLTD,2025-05-12,2025-05-19,22.55,23.97,5.94,118.74,Time Stop (5d),7,20884.57000000001
360ONE,2025-05-12,2025-05-19,962.0,1021.25,5.8,115.98,Time Stop (5d),7,21000.55000000001
21STCENMGM,2025-05-12,2025-05-19,66.74,73.39,9.6,192.08,Time Stop (5d),7,21192.630000000012
ABINFRA,2025-05-12,2025-05-19,10.07,11.19,10.76,215.24,Time Stop (5d),7,21407.870000000014
APARINDS,2025-05-15,2025-05-20,7941.0,7437.0,-6.71,-134.14,Time Stop (5d),5,21273.730000000014
63MOONS,2025-05-16,2025-05-21,819.05,866.05,5.38,107.57,Time Stop (5d),5,21381.300000000014
ABINFRA,2025-05-19,2025-05-22,11.19,13.584857317996386,21.04,420.84,Take Profit,3,21802.140000000014
AKG,2025-05-19,2025-05-23,13.02,15.773293246963036,20.79,415.73,Take Profit,4,22217.870000000014
AGIIL,2025-05-21,2025-05-26,177.37,172.93,-2.86,-57.26,Time Stop (5d),5,22160.610000000015
ALKALI,2025-05-20,2025-05-26,108.24,100.84,-7.2,-143.93,Time Stop (5d),6,22016.680000000015
APOLLO,2025-05-19,2025-05-26,140.27,138.81,-1.4,-28.02,Time Stop (5d),7,21988.660000000014
ANUP,2025-05-19,2025-05-26,2934.8,2801.5,-4.9,-98.04,Time Stop (5d),7,21890.620000000014
ANMOL,2025-05-19,2025-05-26,18.02,17.89,-1.08,-21.63,Time Stop (5d),7,21868.990000000013
AMNPLST,2025-05-19,2025-05-26,220.24,222.55,0.69,13.78,Time Stop (5d),7,21882.77000000001
AMJLAND,2025-05-19,2025-05-26,56.81,56.41,-1.06,-21.28,Time Stop (5d),7,21861.490000000013
AMDIND,2025-05-19,2025-05-26,51.79,51.02,-1.85,-36.94,Time Stop (5d),7,21824.550000000014
ALMONDZ,2025-05-19,2025-05-26,22.36,21.06,-6.17,-123.48,Time Stop (5d),7,21701.070000000014
AKASH,2025-05-19,2025-05-26,30.94,29.29,-5.69,-113.86,Time Stop (5d),7,21587.210000000014
APCL,2025-05-19,2025-05-26,137.78,137.73,-0.4,-7.93,Time Stop (5d),7,21579.280000000013
AERONEU,2025-05-19,2025-05-26,93.96,99.62,5.66,113.28,Time Stop (5d),7,21692.560000000012
AGRITECH,2025-05-19,2025-05-26,168.67,162.38,-4.09,-81.78,Time Stop (5d),7,21610.780000000013
20MICRONS,2025-05-19,2025-05-26,240.6,236.76,-1.96,-39.12,Time Stop (5d),7,21571.660000000014
3PLAND,2025-05-19,2025-05-26,43.98,42.58,-3.54,-70.87,Time Stop (5d),7,21500.790000000015
AAREYDRUGS,2025-05-19,2025-05-26,56.51,54.04,-4.73,-94.62,Time Stop (5d),7,21406.170000000016
AARON,2025-05-19,2025-05-26,200.1,207.58,3.38,67.56,Time Stop (5d),7,21473.730000000018
AMBICAAGAR,2025-05-19,2025-05-26,29.68,29.57,-0.73,-14.61,Time Stop (5d),7,21459.120000000017
AARTIPHARM,2025-05-19,2025-05-26,855.25,878.95,2.41,48.22,Time Stop (5d),7,21507.34000000002
AEGISLOG,2025-05-19,2025-05-26,906.0,809.998694402703,-10.96,-219.12,Stop Loss,7,21288.22000000002
ACEINTEG,2025-05-19,2025-05-26,26.46,27.17,2.32,46.47,Time Stop (5d),7,21334.69000000002
ACUTAAS,2025-05-19,2025-05-26,1188.9,1191.2,-0.17,-3.33,Time Stop (5d),7,21331.36000000002
AARTIDRUGS,2025-05-19,2025-05-26,480.6,467.25,-3.14,-62.76,Time Stop (5d),7,21268.60000000002
AARTISURF,2025-05-22,2025-05-27,585.6,575.75,-2.04,-40.84,Time Stop (5d),5,21227.76000000002
63MOONS,2025-05-23,2025-05-28,781.65,830.5,5.89,117.79,Time Stop (5d),5,21345.55000000002
APOLLO,2025-05-26,2025-05-28,138.81,168.14255945277495,20.77,415.43,Take Profit,2,21760.98000000002
3PLAND,2025-05-26,2025-05-29,42.58,52.35207685187871,22.59,451.8,Take Profit,3,22212.78000000002
ASIANTILES,2025-05-26,2025-05-30,53.1,60.53159728213671,13.64,272.71,Take Profit,4,22485.49000000002
ARTEMISMED,2025-05-26,2025-06-02,270.05,274.6,1.32,26.5,Time Stop (5d),7,22511.99000000002
ASAHISONG,2025-05-26,2025-06-02,435.7,413.15,-5.54,-110.71,Time Stop (5d),7,22401.28000000002
ASHIMASYN,2025-05-26,2025-06-02,32.7,31.31,-4.61,-92.22,Time Stop (5d),7,22309.06000000002
AARTECH,2025-05-28,2025-06-02,61.09,57.32,-6.53,-130.62,Time Stop (5d),5,22178.44000000002
AURIGROW,2025-05-26,2025-06-02,0.5,0.52,3.64,72.8,Time Stop (5d),7,22251.24000000002
ABFRL,2025-05-27,2025-06-02,87.95,87.56,-0.8,-16.07,Time Stop (5d),6,22235.17000000002
ANUP,2025-05-26,2025-06-02,2801.5,2731.4,-2.86,-57.24,Time Stop (5d),7,22177.93000000002
AARVI,2025-05-28,2025-06-02,124.48,115.38,-7.67,-153.41,Time Stop (5d),5,22024.52000000002
ASIANENE,2025-05-26,2025-06-02,317.25,312.95,-1.72,-34.31,Time Stop (5d),7,21990.210000000017
AMDIND,2025-05-26,2025-06-02,51.02,50.19,-1.99,-39.74,Time Stop (5d),7,21950.470000000016
ARVIND,2025-05-26,2025-06-02,354.6,350.65,-1.47,-29.48,Time Stop (5d),7,21920.990000000016
ALMONDZ,2025-05-26,2025-06-02,21.06,20.66,-2.26,-45.19,Time Stop (5d),7,21875.800000000017
ALKALI,2025-05-26,2025-06-02,100.84,100.6,-0.6,-11.96,Time Stop (5d),7,21863.84000000002
AKASH,2025-05-26,2025-06-02,29.29,29.31,-0.29,-5.83,Time Stop (5d),7,21858.010000000017
AGRITECH,2025-05-26,2025-06-02,162.38,163.47,0.31,6.23,Time Stop (5d),7,21864.240000000016
AGIIL,2025-05-26,2025-06-02,172.93,167.37,-3.58,-71.5,Time Stop (5d),7,21792.740000000016
AERONEU,2025-05-26,2025-06-02,99.62,106.39,6.44,128.72,Time Stop (5d),7,21921.460000000017
AEGISLOG,2025-05-26,2025-06-02,807.2,789.9,-2.5,-50.06,Time Stop (5d),7,21871.400000000016
ADROITINFO,2025-05-26,2025-06-02,11.44,11.08,-3.51,-70.14,Time Stop (5d),7,21801.260000000017
ACEINTEG,2025-05-26,2025-06-02,27.17,26.74,-1.94,-38.85,Time Stop (5d),7,21762.410000000018
AARON,2025-05-26,2025-06-02,207.58,195.78,-6.04,-120.89,Time Stop (5d),7,21641.52000000002
AAREYDRUGS,2025-05-26,2025-06-02,54.04,51.77,-4.56,-91.21,Time Stop (5d),7,21550.31000000002
AMBICAAGAR,2025-05-26,2025-06-02,29.57,29.86,0.62,12.41,Time Stop (5d),7,21562.72000000002
AGROPHOS,2025-06-02,2025-06-03,35.23,40.99442657683274,16.0,320.05,Take Profit,1,21882.77000000002
3PLAND,2025-05-29,2025-06-03,48.66,49.39,1.14,22.8,Time Stop (5d),5,21905.570000000018
ABFRL,2025-06-02,2025-06-04,87.56,78.22647399232235,-11.02,-220.39,Stop Loss,2,21685.18000000002
AARTIDRUGS,2025-05-30,2025-06-04,443.85,473.65,6.35,127.08,Time Stop (5d),5,21812.26000000002
63MOONS,2025-06-03,2025-06-09,843.85,856.9,1.19,23.73,Time Stop (5d),6,21835.99000000002
3PLAND,2025-06-03,2025-06-09,49.39,55.0,11.0,219.97,Time Stop (5d),6,22055.96000000002
ALMONDZ,2025-06-02,2025-06-09,20.66,21.41,3.27,65.4,Time Stop (5d),7,22121.360000000022
ACCURACY,2025-06-04,2025-06-09,8.62,8.66,0.1,2.08,Time Stop (5d),5,22123.440000000024
ALKALI,2025-06-02,2025-06-09,100.6,102.21,1.24,24.81,Time Stop (5d),7,22148.250000000025
AKSHOPTFBR,2025-06-02,2025-06-09,9.0,8.95,-0.92,-18.31,Time Stop (5d),7,22129.940000000024
AKG,2025-06-02,2025-06-09,14.74,13.65,-7.75,-155.1,Time Stop (5d),7,21974.840000000026
AKASH,2025-06-02,2025-06-09,29.31,29.0,-1.42,-28.35,Time Stop (5d),7,21946.490000000027
AIROLAM,2025-06-02,2025-06-09,96.28,113.07404654178191,17.08,341.66,Take Profit,7,22288.150000000027
AGIIL,2025-06-02,2025-06-09,167.37,183.03,9.0,179.93,Time Stop (5d),7,22468.080000000027
ABFRL,2025-06-04,2025-06-09,76.77,77.36,0.41,8.17,Time Stop (5d),5,22476.250000000025
AERONEU,2025-06-02,2025-06-09,106.39,106.08,-0.65,-13.03,Time Stop (5d),7,22463.220000000027
ADL,2025-06-02,2025-06-09,86.73,95.5,9.75,195.04,Time Stop (5d),7,22658.260000000028
ADSL,2025-06-02,2025-06-09,200.62,192.42,-4.45,-88.95,Time Stop (5d),7,22569.310000000027
ADROITINFO,2025-06-02,2025-06-09,11.08,11.14,0.18,3.63,Time Stop (5d),7,22572.940000000028
AEGISLOG,2025-06-02,2025-06-09,789.9,803.55,1.37,27.36,Time Stop (5d),7,22600.30000000003
ADFFOODS,2025-06-02,2025-06-09,260.84,274.4,4.84,96.77,Time Stop (5d),7,22697.07000000003
ACUTAAS,2025-06-02,2025-06-09,1124.5,1118.0,-0.94,-18.76,Time Stop (5d),7,22678.31000000003
ACEINTEG,2025-06-02,2025-06-09,26.74,28.15,4.91,98.26,Time Stop (5d),7,22776.57000000003
ABINFRA,2025-06-02,2025-06-09,13.72,14.49,5.25,105.04,Time Stop (5d),7,22881.61000000003
AARVI,2025-06-02,2025-06-09,115.38,113.21,-2.24,-44.81,Time Stop (5d),7,22836.80000000003
AARTECH,2025-06-02,2025-06-09,57.32,60.6,5.36,107.25,Time Stop (5d),7,22944.05000000003
AARON,2025-06-02,2025-06-09,195.78,199.15,1.36,27.23,Time Stop (5d),7,22971.280000000028
AAREYDRUGS,2025-06-02,2025-06-09,51.77,54.62,5.15,102.9,Time Stop (5d),7,23074.18000000003
20MICRONS,2025-06-02,2025-06-09,222.35,228.17,2.26,45.15,Time Stop (5d),7,23119.33000000003
AIROLAM,2025-06-09,2025-06-10,114.2,133.63704032850492,16.66,333.2,Take Profit,1,23452.53000000003
AQYLON,2025-06-09,2025-06-11,56.66,60.75029175601249,6.86,137.18,Take Profit,2,23589.710000000032
AARTECH,2025-06-09,2025-06-11,60.6,72.06122962991752,18.55,371.06,Take Profit,2,23960.770000000033
ANTGRAPHIC,2025-06-09,2025-06-11,1.22,1.4262369663588048,16.54,330.89,Take Profit,2,24291.660000000033
AIROLAM,2025-06-10,2025-06-13,126.53,109.55951406782837,-13.77,-275.44,Stop Loss,3,24016.220000000034
ARCHIES,2025-06-09,2025-06-16,20.34,24.13982849579938,18.32,366.43,Take Profit,7,24382.650000000034
APTECHT,2025-06-09,2025-06-16,153.01,151.7,-1.22,-24.32,Time Stop (5d),7,24358.330000000034
APOLLO,2025-06-09,2025-06-16,199.3,194.83,-2.6,-52.06,Time Stop (5d),7,24306.270000000033
APOLLOPIPE,2025-06-09,2025-06-16,430.35,461.0,6.76,135.24,Time Stop (5d),7,24441.510000000035
20MICRONS,2025-06-11,2025-06-16,234.47,238.73,1.46,29.14,Time Stop (5d),5,24470.650000000034
AMDIND,2025-06-09,2025-06-16,51.24,50.06,-2.66,-53.26,Time Stop (5d),7,24417.390000000036
ALMONDZ,2025-06-09,2025-06-16,21.41,20.74,-3.49,-69.79,Time Stop (5d),7,24347.600000000035
ALIVUS,2025-06-09,2025-06-16,1014.9,1018.0,-0.05,-1.09,Time Stop (5d),7,24346.510000000035
AKG,2025-06-09,2025-06-16,13.65,12.89,-5.93,-118.56,Time Stop (5d),7,24227.950000000033
ADL,2025-06-09,2025-06-16,95.5,91.33,-4.73,-94.53,Time Stop (5d),7,24133.420000000035
AGROPHOS,2025-06-09,2025-06-16,37.43,37.32,-0.65,-13.08,Time Stop (5d),7,24120.340000000033
AGIIL,2025-06-09,2025-06-16,183.03,171.4,-6.71,-134.28,Time Stop (5d),7,23986.060000000034
AERONEU,2025-06-09,2025-06-16,106.08,106.64,0.17,3.36,Time Stop (5d),7,23989.420000000035
ADSL,2025-06-09,2025-06-16,192.42,185.31,-4.06,-81.1,Time Stop (5d),7,23908.320000000036
ADFFOODS,2025-06-09,2025-06-16,274.4,274.18,-0.44,-8.8,Time Stop (5d),7,23899.520000000037
ACEINTEG,2025-06-09,2025-06-16,28.15,28.1,-0.54,-10.75,Time Stop (5d),7,23888.770000000037
ABINFRA,2025-06-09,2025-06-16,14.49,14.63,0.61,12.12,Time Stop (5d),7,23900.890000000036
ABFRL,2025-06-09,2025-06-16,77.36,74.93,-3.5,-70.02,Time Stop (5d),7,23830.870000000035
AAREYDRUGS,2025-06-09,2025-06-16,54.62,57.37,4.67,93.5,Time Stop (5d),7,23924.370000000035
63MOONS,2025-06-09,2025-06-16,856.9,934.15,8.66,173.1,Time Stop (5d),7,24097.470000000034
3PLAND,2025-06-09,2025-06-16,55.0,54.07,-2.05,-41.02,Time Stop (5d),7,24056.450000000033
AARTECH,2025-06-11,2025-06-16,73.14,70.75,-3.63,-72.55,Time Stop (5d),5,23983.900000000034
AKASH,2025-06-09,2025-06-16,29.0,28.04,-3.67,-73.41,Time Stop (5d),7,23910.490000000034
AFSL,2025-06-11,2025-06-16,255.33,241.46,-5.79,-115.84,Time Stop (5d),5,23794.650000000034
360ONE,2025-06-13,2025-06-18,1140.5,1118.65,-2.28,-45.52,Time Stop (5d),5,23749.130000000034
ANMOL,2025-06-16,2025-06-19,18.74,16.68847604399603,-11.31,-226.15,Stop Loss,3,23522.980000000032
AHLADA,2025-06-16,2025-06-19,67.9,79.79056499622483,17.15,343.04,Take Profit,3,23866.020000000033
